date,headline_text,open,high,low,close,adj close,volume
2012-09-03,Now; widows; divorcees can also become nuns,34.650002,34.950001,34.299999,34.5,27.105377,4053.0
2012-09-04,SRK is a rock star; says Sourav Ganguly,34.599998,35.700001,34.549999,35.599998,27.969604,21727.0
2012-09-05,CBI names Congress MP; kin in Coalgate,35.549999,36.349998,35.549999,35.900002,28.205309,18409.0
2012-09-06,Deccan Chargers up for grabs if no buyer by Friday,35.700001,35.900002,35.700001,35.900002,28.205309,5073.0
2012-09-07,Venugopal Dhoot to bid for Deccan Chargers,35.700001,35.849998,35.5,35.549999,27.930323,27457.0
2012-09-10,Rain threat over Chennai Twenty20 too,35.450001,35.75,35.450001,35.5,27.891039,6203.0
2012-09-11,J&K minister Taj Moihuddin's escorts arrested for assaulting traffic cop,35.5,35.650002,35.25,35.599998,27.969604,13406.0
2012-09-12,I dedicate the hundred to my parents; says Cheteshwar Pujara,35.25,36.450001,35.25,35.599998,27.969604,3503.0
2012-09-13,2007 WC exploits still give Joginder goosebumps,35.5,35.700001,35.5,35.549999,27.930323,32608.0
2012-09-14,I felt cheated that I missed watching Yuvi step onto the field to play again,36.400002,36.400002,35.5,36.049999,28.323156,35280.0
2012-09-17,Tamil Nadu pip Delhi to win Moin-ud-Dowlah Gold Cup,35.549999,36.200001,35.5,35.75,28.087458,6973.0
2012-09-18,Deccan Chargers vs BCCI: HC orders status quo,36.5,36.5,35.549999,35.849998,28.166016,9733.0
2012-09-20,Hope floats for UPA as SP signals support to 'keep Narendra Modi at bay',35.849998,36.0,35.25,35.75,28.087458,2657.0
2012-09-21,US warns its citizens from travelling to Pakistan,36.349998,36.349998,35.549999,36.0,28.283875,63483.0
2012-09-24,There are no match-winning cricketers anymore: Imran Khan,36.0,36.25,35.599998,35.75,28.087458,8389.0
2012-09-25,Clinical Mumbai notch up win,35.700001,36.049999,35.700001,36.0,28.283875,43315.0
2012-09-26,On libido and promiscuity; law is more liberal than society,35.700001,35.950001,35.700001,35.700001,28.04818,5113.0
2012-09-27,Maharashtra crisis: Chavan's bid to corner NCP may have backfired,37.599998,37.599998,35.299999,35.700001,28.04818,4182.0
2012-09-28,Karachi too resonates with 'Bappa Morya',36.200001,36.200001,34.650002,35.650002,28.008892,19172.0
2012-10-01,Indian cricketers lobbied to have ex-player named selector,35.650002,36.400002,35.599998,35.700001,28.04818,7607.0
2012-10-03,FIR against Uddhav Thackeray; Raj Thackeray for speeches,35.549999,36.599998,35.549999,35.900002,28.205309,8738.0
2012-10-04,Heats begin for 2014 race as EC sets Gujarat & HP poll dates,36.599998,36.950001,35.599998,35.700001,28.04818,13478.0
2012-10-05,Will reassess future plans in November: Sachin Tendulkar,36.0,36.450001,35.599998,35.849998,28.166016,2915.0
2012-10-08,Duleep Trophy: Paras Dogra; tailenders propel North Zone,35.0,36.099998,34.849998,35.849998,28.166016,37198.0
2012-10-09,Angry Birds to get Star Wars flavour in November,36.0,36.200001,35.549999,36.0,28.283875,10369.0
2012-10-10,Fixing rampant in local games; admit umpires,35.599998,36.25,35.549999,35.700001,28.04818,3247.0
2012-10-11,Anti-graft laws will soon cover private sector too: PM,35.549999,36.799999,35.549999,36.650002,28.794556,104075.0
2012-10-12,Scare for India's polio-free status,36.650002,36.799999,36.049999,36.25,28.480289,6100.0
2012-10-15,MI vs HL: Highveld Lions crush Mumbai Indians by 8 wickets,36.5,36.700001,36.099998,36.200001,28.441002,3292.0
2012-10-16,KKR vs AA: Azhar Mahmood-inspired Auckland beat KKR by 7 wickets,36.700001,36.700001,36.099998,36.099998,28.362434,3913.0
2012-10-17,CSK vs HL: Chennai slump to second loss in CLT20,36.75,36.75,35.75,36.099998,28.362434,6545.0
2012-10-18,Vikram Pandit's successor Corbat to take home $1.5 million base pay,37.0,37.0,36.0,36.200001,28.441002,5494.0
2012-10-19,Mecca over Marx: CPM leader Rezzak Mollah goes on Haj,36.0,37.25,35.75,36.849998,28.951689,49380.0
2012-10-22,Mass shootout in US mall; at least 7 injured,36.799999,36.799999,36.099998,36.099998,28.362434,2836.0
2012-10-23,Central make early inroads against East in Duleep Trophy,36.099998,36.5,36.099998,36.25,28.480289,3824.0
2012-10-25,Funds flow via maze into Gadkari firms,36.25,36.549999,36.25,36.549999,28.715988,5014.0
2012-10-29,Some off-the-track fun,36.5,36.599998,36.25,36.5,28.676702,2004.0
2012-10-30,ICC gets innovative; allows Tests to be played at night,36.25,36.5,35.75,36.0,28.283875,1474.0
2012-10-31,Interest rates set to fall; SBI may take lead,36.450001,37.200001,36.150002,37.0,29.069534,46786.0
2012-11-01,4 dead; 5 missing as cyclone Nilam hits Tamil Nadu; Andhra,36.75,37.0,36.25,36.25,28.480289,1020.0
2012-11-02,Won't write on India anymore; Naipaul says,36.200001,37.400002,36.200001,37.150002,29.187386,48056.0
2012-11-05,Vidarbha romp to victory over Haryana,37.049999,37.5,36.150002,37.099998,29.148106,6530.0
2012-11-06,Sehwag ton fails to save Delhi against UP,36.75,37.049999,36.549999,36.700001,28.833834,1156.0
2012-11-07,India and Israel release stamps to mark 20 years of ties,37.450001,37.5,36.25,36.299999,28.519571,2567.0
2012-11-08,It is time for revenge: Yuvraj Singh,36.299999,37.299999,36.25,36.75,28.873121,4982.0
2012-11-09,Leaked dossier another Aussie mind-game at distracting opponents,36.700001,37.0,36.200001,36.25,28.480289,6869.0
2012-11-12,Gujarat tops states in number of Muslim policemen,36.150002,36.5,35.5,36.299999,28.519571,4421.0
2012-11-15,Call-up reward for hard work; says Ashok Dinda,36.099998,36.25,36.099998,36.099998,28.362434,1279.0
2012-11-16,BCCI to pay Rs 120 crore as damages to Zee,36.099998,36.599998,36.049999,36.5,28.676702,3783.0
2012-11-19,Ashish Nehra's Delhi career on a sticky wicket,36.5,36.75,36.25,36.5,28.676702,10159.0
2012-11-20,Govt may okay Bal Thackeray memorial at Shivaji Park,36.5,37.25,36.5,37.0,29.069534,115666.0
2012-11-21,Customs to ICC: Pay duty for World Cup trophy,37.0,37.25,36.5,37.0,29.069534,49412.0
2012-11-22,India needs to lobby better on outsourcing: Jagdish Bhagwati,36.950001,37.700001,36.950001,37.5,29.462368,76966.0
2012-11-23,Samsung to launch flexible mobile displays,37.700001,37.900002,37.549999,37.549999,29.501652,7719.0
2012-11-26,BJP suspends Jethmalani; may expel him today,37.5,37.950001,36.75,37.049999,29.108816,21229.0
2012-11-27,Paramilitary forces skeptical of using satellite phones in anti-Red operations,37.25,37.650002,37.0,37.450001,29.423084,31889.0
2012-11-29,Rights activist gunned down in West Bengal,37.5,38.150002,37.0,38.0,29.855202,61205.0
2012-11-30,Govt will miss Sachin Tendulkar in retail FDI test,38.0,38.450001,37.0,37.5,29.462368,5758.0
2012-12-03,Anna Hazare demands SIT probe into irrigation scams,37.25,38.0,37.25,37.25,29.265947,2765.0
2012-12-04,Pak; US officials discuss the regional security,37.950001,38.75,37.0,38.349998,30.130182,53826.0
2012-12-05,GMR row: Diplomatic failure for India,39.0,39.0,37.450001,38.0,29.855202,2071.0
2012-12-06,Sidak does the star turn,38.25,38.400002,37.200001,37.5,29.462368,3638.0
2012-12-07,I will not vote for 'greedy' Kejriwal; Anna Hazare says,37.950001,39.0,37.150002,38.650002,30.365881,46965.0
2012-12-10,Zaheer Khan; Yuvraj Singh; Harbhajan Singh out as selectors finally wield axe,38.299999,38.299999,38.0,38.099998,29.933767,1816.0
2012-12-11,Ontong savours 'mini-World Cup',38.049999,39.0,37.650002,38.950001,30.601582,71259.0
2012-12-12,Selectors wanted Virender Sehwag to replace MS Dhoni: Mohinder Amarnath,38.099998,39.099998,38.049999,38.900002,30.562304,15409.0
2012-12-13,Ahead of series decider; Team India fights rifts,38.400002,40.650002,38.400002,40.0,31.426529,6747869.0
2012-12-14,Thought my career was over: Sreesanth,39.599998,40.25,37.700001,38.049999,29.894484,60836.0
2012-12-17,Shaheen back on Facebook; wants to 'move around without fear',38.549999,38.549999,38.0,38.200001,30.012335,6050.0
2012-12-18,Time for split captaincy? Sunil Gavaskar backs Virat Kohli,38.099998,39.0,38.099998,38.25,30.051611,2754.0
2012-12-19,Coach Duncan Fletcher of little help; some players tell BCCI,38.150002,38.650002,38.099998,38.299999,30.090899,4062.0
2012-12-20,Sachin Tendulkar has helped me immensely: Rayudu,38.200001,39.049999,38.099998,39.0,30.640862,25190.0
2012-12-21,UP has maximum MLAs facing charges of crimes against women,38.650002,39.25,38.099998,38.950001,30.601582,23040.0
2012-12-24,Top 12 gadget launched in 2012,38.650002,39.25,38.150002,38.950001,30.601582,61757.0
2012-12-26,Sachin Tendulkar is one of the most amazing human beings: Azharuddin,38.049999,39.400002,38.049999,38.400002,30.169462,3977.0
2012-12-27,No special status for Bihar; Montek Singh Ahluwaia says,38.299999,39.0,38.25,38.25,30.051611,4313.0
2012-12-28,Nokia Lumia 920 incompatible with India's 4G network,39.0,39.25,38.0,38.950001,30.601582,59991.0
2012-12-31,Delhi gang rape victim's answers to police could be a crucial dying declaration,39.5,39.5,38.349998,38.849998,30.523008,9200.0
2013-01-01,Now; Delhi push for outright victory in Ranji Trophy,38.0,40.0,38.0,39.150002,30.758709,49096.0
2013-01-02,Defence modernization funds cut by Rs 10;000 crore; Army operations may be hit,39.5,39.5,38.549999,39.0,30.640862,22143.0
2013-01-03,H-1B visa numbers in India go up in FY 2012,38.0,39.200001,38.0,39.0,30.640862,6893.0
2013-01-04,The stage is set for cricketainment,39.0,39.25,38.049999,39.0,30.640862,12145.0
2013-01-07,India vs Pakistan: India win low-scoring Kotla thriller to avoid Pakistan whitewash,38.200001,40.0,38.0,39.0,30.640862,12547.0
2013-01-08,Android sales decline 11% in US: Report,38.0,39.5,38.0,39.450001,30.994411,34830.0
2013-01-09,Feeling lonely? Updating Facebook status can help,39.700001,39.700001,38.799999,39.200001,30.797997,3896.0
2013-01-10,Pakistani army's brutality may force India to rethink on peace,38.099998,39.700001,38.099998,39.5,31.033695,94042.0
2013-01-11,Air India's 1965 poster on offer in The Ski Sale,39.049999,39.75,39.049999,39.5,31.033695,207890.0
2013-01-14,Women's World Cup budget 45 times less than men's event,39.700001,39.700001,39.049999,39.5,31.033695,367402.0
2013-01-15,Jharkhand governor recommends President's rule,39.0,39.700001,38.5,39.049999,30.680149,27152.0
2013-01-16,Sports should be the bridge between India and Pakistan: Unmukt Chand,39.0,39.650002,38.75,39.0,30.640862,8088.0
2013-01-17,iPhone 5 LCD order not cut over weak demand: Analyst,38.900002,39.25,38.900002,39.0,30.640862,10699.0
2013-01-18,HTC to launch India's most expensive Android phone?,38.900002,39.099998,38.650002,39.0,30.640862,11529.0
2013-01-21,We are not promoting terrorism; says Bhagwat,38.049999,39.25,38.049999,39.0,30.640862,8606.0
2013-01-22,Sachin Tendulkar's Bradmanesque achievements in Ranji Trophy,38.900002,39.049999,38.75,39.0,30.640862,6159.0
2013-01-23,I was calm when runs didn't come: Virat Kohli,38.049999,39.5,38.049999,38.700001,30.405159,4788.0
2013-01-24,Google Hangout emerging as media alternative?,38.5,39.0,38.25,38.299999,30.090899,2085.0
2013-01-25,Cheteshwar Pujara patiently awaits ODI debut,38.049999,39.049999,38.049999,39.0,30.640862,51369.0
2013-01-28,Most wickets in ODIs,38.549999,38.849998,38.549999,38.75,30.444447,14818.0
2013-01-29,Yogesh Takawale does the star turn for DYP,38.5,38.950001,38.5,38.549999,30.28731,4334.0
2013-01-30,Nokia; Samsung India's most trusted brands: Report,39.049999,39.099998,38.5,39.0,30.640862,28770.0
2013-01-31,Placement season: Companies prefer to recruit from top-tier B-schools than lower-ranked IIMs,38.549999,38.849998,38.549999,38.799999,30.483725,526.0
2013-02-01,Confused over Aadhaar; Cabinet clears GoM,38.75,39.299999,38.75,39.25,30.83728,16796.0
2013-02-04,IPL 6 auction: Maxwell garners maximum; stars ignored,38.299999,39.25,38.299999,39.25,30.83728,20222.0
2013-02-05,Agarkar injured; Nayar to captain Mumbai in Irani tie,38.0,39.299999,38.0,39.0,30.640862,8838.0
2013-02-06,India crash out of Women's World Cup,39.0,39.25,39.0,39.25,30.83728,36785.0
2013-02-07,Always a tough task to be a reserve opener: Murali Vijay,38.700001,39.349998,38.599998,39.200001,30.797997,4239.0
2013-02-08,5 questions IT CEOs have for young execs,38.299999,39.400002,38.299999,38.700001,30.405159,1390.0
2013-02-11,China becomes biggest trading nation; pips US,38.5,39.0,37.349998,38.25,30.051611,16196.0
2013-02-12,Samsung Galaxy S III; Note II get price cuts,37.650002,38.450001,37.25,37.299999,29.305235,8150.0
2013-02-13,Infosys to mentor 16 start-ups in UK,38.700001,38.700001,36.400002,37.5,29.462368,8605.0
2013-02-14,CBI launches probe into 2G scam sting tape,37.0,38.200001,35.599998,37.900002,29.776632,10050.0
2013-02-15,President Pranab Mukherjee may turn down 5 more mercy pleas,37.0,37.099998,37.0,37.0,29.069534,2101.0
2013-02-18,Australia decimate West Indies to lift Women's World Cup,36.799999,37.5,35.200001,37.349998,29.344513,41460.0
2013-02-19,Absence from iPad costing Microsoft $2.5 billion yearly,37.950001,38.200001,36.400002,37.5,29.462368,119568.0
2013-02-20,Indian IT sector to remain unaffected by Central trade unions' strike,38.150002,38.150002,36.400002,36.400002,28.598139,8958.0
2013-02-21,Build 'better Meghalaya'; Rahul Gandhi tells youth,36.049999,37.849998,34.650002,36.200001,28.441002,3452.0
2013-02-22,Arun Jaitley cell tap probe: Businessman's call records also accessed,36.950001,37.0,36.049999,36.5,28.676702,11360.0
2013-02-25,At 42; Pravin Tambe to debut for Mumbai,36.0,37.5,35.099998,36.650002,28.794556,19746.0
2013-02-26,Central Bank bows to MNS; Sena threat,38.0,38.0,36.099998,37.0,29.069534,16313.0
2013-02-27,Govt defends Kurien in Rajya Sabha; Left walks out,37.0,38.0,37.0,37.5,29.462368,647727.0
2013-02-28,NIA to take over Hyderabad blasts case,37.0,37.5,35.0,37.5,29.462368,133127.0
2013-03-01,Northeast results bring some cheer in Congress camp,38.349998,38.349998,35.150002,35.5,27.891039,289.0
2013-03-04,Wharton scrubs invitation to Modi under pressure from leftists; HR advocates,37.200001,37.25,33.700001,33.75,26.516129,2609.0
2013-03-05,Western Wolves Mumbai win in University Cricket Championship,33.700001,34.5,33.0,33.5,26.319714,2390.0
2013-03-06,Australia slump to a humiliating loss; India go 2-0 up,34.0,35.5,33.5,33.5,26.319714,882.0
2013-03-07,When you love a sport; you don't find anything difficult: Kamini,34.650002,34.650002,33.650002,34.549999,27.144659,1302.0
2013-03-08,US draft puts India in bind over UN vote on Sri Lanka,34.0,36.0,33.799999,34.650002,27.22323,3517.0
2013-03-11,Mohali heroin haul: Out of NIS; Ram Singh tries to implicate Vijender,36.25,36.25,34.5,34.900002,27.419647,1515.0
2013-03-12,Akhilesh doles out laptops; minister says make Mulayam PM,34.900002,36.0,34.150002,34.150002,26.830399,738.0
2013-03-13,Pranab Mukherjee attends Mauritius national day as chief guest,34.25,35.799999,32.200001,33.25,26.123299,6312.0
2013-03-14,Dhawan to debut as India look to seal series in third Test,33.0,33.0,32.450001,32.799999,25.769751,473.0
2013-03-15,Pak parliament creates history by completing full term,35.900002,35.900002,32.0,33.450001,26.280434,833.0
2013-03-18,Oz wife's prayers worked for me; says Dhawan,32.150002,32.549999,32.150002,32.450001,25.494766,25.0
2013-03-19,Last-hour drama adds spice to India's series romp over a sorry Australia,32.0,33.349998,31.200001,31.4,24.669819,1279.0
2013-03-20,10 richest tech tycoons,32.0,33.950001,30.0,30.5,23.962725,456.0
2013-03-21,Sikhs to petition Pakistan; India PMs for visa-free corridor to place of Nanak's death,34.450001,34.450001,29.049999,30.1,23.648462,1231.0
2013-03-22,Google chairman's 7 comments about India,29.25,31.049999,29.0,29.450001,23.137779,1832.0
2013-03-25,Cheteshwar Pujara spoiled our efforts; says Shane Watson,28.0,34.0,28.0,29.799999,23.412762,2995.0
2013-03-26,Insurance cover for overseas students,33.799999,33.799999,28.5,29.25,22.980646,1566.0
2013-03-28,Limbole dazzles with a ton in Mahim-Dadar Challenge Shield,28.35,32.900002,28.35,31.950001,25.101934,1076.0
2013-04-01,Swing or pace; my job is to take wickets: Bhuvneshwar Kumar,31.0,32.349998,30.0,30.5,23.962725,1436.0
2013-04-02,6 best camera smartphones by budget,33.799999,33.799999,29.9,31.75,24.944803,862.0
2013-04-03,Father of Glivec hails SC ruling,30.6,32.0,30.6,31.35,24.630541,373.0
2013-04-04,Hyderabad is lucky for me: Krishnamachari Srikkanth,31.1,31.1,30.15,30.9,24.276989,302.0
2013-04-05,I'm not nervous about leading India; says Harmanpreet Kaur,35.0,35.0,29.15,29.65,23.294914,1739.0
2013-04-08,Viaan will attend RR's first IPL match in Jaipur: Shilpa Shetty,31.0,31.299999,30.5,31.0,24.355556,403.0
2013-04-09,10's the limit for IPL after-parties,35.349998,35.400002,30.200001,31.299999,24.591257,1135.0
2013-04-10,IPL's 'G' factors!,32.799999,32.799999,30.5,30.700001,24.119856,134.0
2013-04-11,Netherlands roots for Ryan ten Doeschate and KKR,34.099998,34.099998,30.299999,31.9,25.062654,536.0
2013-04-12,SC orders Airtel not to enrol new 3G subscribers in 7 zones,30.700001,31.9,30.700001,31.0,24.355556,919.0
2013-04-15,I don't want to be compared with Rahul Dravid: Cheteshwar Pujara,32.299999,32.400002,30.15,32.0,25.14122,1898.0
2013-04-16,India; EU open new round of trade negotiations on FTA,31.299999,32.349998,30.5,31.450001,24.709106,776.0
2013-04-17,Gearing up for another battle,31.299999,31.5,29.9,31.0,24.355556,1064.0
2013-04-18,I too let my hair down at times: Rahul Dravid,31.0,31.0,30.0,30.15,23.687742,5210.0
2013-04-22,Mukesh Ambani to get 'Z' category security,31.450001,31.5,29.200001,30.65,24.080574,2290.0
2013-04-23,Nokia Lumia 520 review: The new budget star,31.0,31.0,30.25,30.25,23.766312,402.0
2013-04-25,Thirty jigs just for me? Thank you; ladies,31.5,31.5,29.799999,29.85,23.452044,1166.0
2013-04-26,IPL fever grips Vizag,31.5,31.5,30.0,30.4,23.884161,1796.0
2013-04-29,Tata Steel may shut UK technology centres,29.5,30.85,29.5,29.75,23.37348,1249.0
2013-04-30,IPL 6: Mumbai win thriller against Punjab,29.9,31.9,29.75,31.299999,24.591257,2698.0
2013-05-02,Chennai Super Kings not taking it for granted,30.15,31.0,29.5,30.0,23.569897,1317.0
2013-05-03,IPL 6: Chennai Super Kings beat Kings XI Punjab by 15 runs in a thriller,30.0,30.950001,29.5,30.049999,23.609177,1678.0
